-0.12878,0.8798,-0.60694,0.12934,0.5868,-0.038246,-1.0408,-0.52881,-0.29563,-0.72567,0.21189,0.17112,0.19173,0.36099,0.032672,-0.2743,-0.19291,-0.10909,-1.0057,-0.93901,-1.0207,-0.69995,0.57182,-0.45136,-1.2145,-1.1954,-0.32758,1.4921,0.54574,-1.0008,2.845,0.26479,-0.49938,0.34366,-0.12574,0.5905,-0.037696,-0.47175,0.050825,-0.20362,0.13695,0.26686,-0.19461,-0.75482,1.0303,-0.057467,-0.32327,-0.7712,-0.16764,-0.73835
-0.42783,0.43089,-0.50351,0.5776,0.097786,0.2608,-0.68767,-0.31936,-0.25337,-0.37255,-0.045907,-0.53688,0.97511,-0.44595,-0.50414,-0.086751,-1.0645,0.36625,-0.52428,-1.3413,-0.2391,-0.58808,0.56378,-0.062501,-1.7429,-0.88077,-0.27933,1.4705,0.50436,-0.69174,2.0018,0.26663,-0.85679,-0.18893,-0.021125,-0.055118,-0.50337,-0.67157,0.55502,-0.8009,0.10695,0.1459,-0.55588,-0.64971,0.22046,0.67415,-0.45119,-1.1462,0.16348,-0.62946
0.32801,-0.00015885,0.1511,0.82061,0.2098,-0.89905,-0.92628,0.70199,-0.4793,-0.71576,-0.48172,-1.2657,-0.55185,0.18915,0.87162,0.3108,-1.0108,-0.95196,-0.86254,-0.13719,0.77582,0.81184,0.063138,-0.78763,-0.1792,-1.8986,0.85521,0.58422,-0.68725,0.4307,3.3161,0.23788,-0.57771,0.057431,-0.12481,-0.69168,0.44324,-0.2472,0.14608,0.11304,-0.41869,0.6631,0.04693,-0.62661,0.73875,0.24832,-0.73119,0.86663,0.27383,-0.34373
0.3475,-0.076136,0.21338,0.81253,0.22343,-0.79211,-0.9018,0.65391,-0.48739,-0.64459,-0.45434,-1.2277,-0.55763,0.21631,0.82853,0.24274,-0.94343,-0.97385,-0.9052,-0.19438,0.69864,0.72578,0.13891,-0.80826,-0.22735,-1.9613,0.85349,0.61887,-0.7341,0.3586,3.2939,0.28711,-0.5115,0.018918,-0.15706,-0.73611,0.42519,-0.1363,0.11743,0.058195,-0.41639,0.68023,0.065526,-0.65854,0.67594,0.2211,-0.71101,0.89736,0.33043,-0.31925
-0.41716,0.16271,0.18208,0.040874,-0.76743,0.47832,-0.95683,-0.69713,1.3446,-0.59146,0.49005,-0.59504,-0.96514,0.41526,-0.053253,-0.65851,-0.33963,1.4676,-0.51452,-1.5919,0.44235,-0.10577,-1.4277,1.1811,0.2842,-0.92328,-0.2138,0.10129,0.61985,-0.21404,1.3418,0.53977,-0.65476,0.55278,0.38827,0.34769,0.37724,0.45527,-0.30526,0.97048,-0.016631,-0.36535,0.060563,0.33608,0.098575,-0.96056,0.31872,-1.1316,0.91703,-0.65762
-0.066264,0.63021,0.29176,0.09395,-0.86961,0.21042,-0.9703,-0.58522,1.2183,-0.47133,0.091659,-0.67721,-1.0019,-0.049824,0.32277,-0.25881,0.07404,1.366,-0.4845,-1.7933,0.0080712,0.11598,-1.1639,1.147,0.71514,-0.63385,-0.21022,0.41422,0.80306,-0.43057,1.5576,0.77082,-0.61563,0.85375,0.25721,-0.11993,0.45094,0.46682,-0.25706,0.29834,-0.021799,-0.50433,0.02875,0.62155,0.23333,-1.1492,0.78511,-1.4157,0.71565,-0.087735
-0.32345,0.23332,-0.20082,-0.52848,1.0926,0.62445,-0.99859,0.28085,0.088326,0.36919,0.32199,0.3499,0.067459,0.24211,0.92565,-0.32581,-0.99134,0.80767,-0.22845,0.40076,-0.8577,1.3836,0.056439,0.76561,0.3608,-2.0692,-0.46679,0.12359,0.35127,-0.77092,2.2064,-0.42605,-0.24279,0.3832,0.6069,0.62835,0.31825,-0.8851,0.38329,-1.146,-0.41949,0.2606,-0.6568,-0.11511,1.0591,-0.61148,0.32152,-1.3182,0.31744,0.02527
-0.34471,0.69563,-0.78086,-0.58482,1.2263,1.2544,-0.76466,0.40575,0.18862,0.098834,0.32557,-0.31816,0.23869,0.33554,1.0592,-0.25266,-1.0308,0.70027,0.030457,0.53866,-0.30279,1.7515,0.3128,1.2103,0.41335,-1.9421,-0.93756,0.32453,0.52249,-0.86708,2.1258,-0.20377,-0.19061,0.37736,0.66205,0.50211,-0.12544,-0.83069,0.21155,-1.3091,-0.44973,-0.11648,0.033598,-0.68382,0.99419,-0.88262,0.56601,-1.327,0.37319,0.022389
